work_ref,duration_days,event_observed,entry_days,log_amount,is_sanctioned,archetype_id,state_name
MP3017485-W493,207.0,True,0.0,5.772823203254704,True,13,West Bengal
MP3017472-W494,851.0,False,0.0,5.223495940962395,False,27,Uttar Pradesh
MP3017485-W494,153.0,True,0.0,5.698811892366481,True,13,West Bengal
MP3017485-W495,229.0,True,0.0,5.698970004336019,True,13,West Bengal
MP3017485-W496,146.0,True,0.0,5.6956287513276385,True,5,West Bengal
MP3017485-W497,165.0,True,0.0,5.777613115786405,True,48,West Bengal
MP3017485-W498,176.0,True,0.0,5.769426070680328,True,48,West Bengal
MP3019062-W498,850.0,False,0.0,5.698507669001235,False,16,Madhya Pradesh
MP3017485-W499,190.0,True,0.0,6.0118270539935095,True,40,West Bengal
MP3019062-W499,850.0,False,0.0,5.6987701829118915,False,16,Madhya Pradesh
MP3017485-W500,1097.0,False,0.0,5.698970004336019,True,5,West Bengal
MP3019062-W500,850.0,False,0.0,5.698970004336019,False,44,Madhya Pradesh
MP3017485-W501,1097.0,False,0.0,5.698970004336019,True,19,West Bengal
MP3017485-W502,1097.0,False,0.0,5.698970004336019,True,5,West Bengal
MP3019062-W502,850.0,False,0.0,5.698970004336019,False,39,Madhya Pradesh
MP3017485-W503,239.0,True,0.0,5.892757231194347,True,48,West Bengal
MP3019062-W503,850.0,False,0.0,5.698970004336019,False,16,Madhya Pradesh
MP3017485-W504,1097.0,False,0.0,6.079181246047625,True,5,West Bengal
MP3019062-W504,850.0,False,0.0,5.698226725086933,False,16,Madhya Pradesh
MP3019223-W507,846.0,False,0.0,6.0,False,49,Uttar Pradesh
MP3018400-W510,1090.0,False,0.0,6.771440486639912,True,24,Tripura
MP3018400-W511,1090.0,False,0.0,6.770852011642144,True,26,Tripura
MP3018400-W512,1090.0,False,0.0,6.168792020314182,True,26,Tripura
MP3018340-W513,840.0,False,0.0,5.698970004336019,False,13,Andhra Pradesh
MP3018400-W513,1090.0,False,0.0,6.707570176097937,True,26,Tripura
MP3018400-W514,1090.0,False,0.0,6.732393759822968,True,26,Tripura
MP3019181-W514,840.0,False,0.0,6.0,False,22,Telangana
MP3018400-W515,1090.0,False,0.0,6.8750612633917,True,29,Tripura
MP3019181-W515,840.0,False,0.0,5.477121254719663,False,29,Telangana
MP3018340-W516,839.0,False,0.0,5.693303877241349,False,19,Andhra Pradesh
MP3018400-W516,1090.0,False,0.0,6.8750612633917,True,29,Tripura
MP3018400-W517,1090.0,False,0.0,6.929418925714293,True,30,Tripura
MP3018400-W518,1090.0,False,0.0,6.929418925714293,True,30,Tripura
MP3018400-W519,1090.0,False,0.0,7.021189299069938,True,0,Tripura
MP3018400-W520,1089.0,False,0.0,6.338397720420476,True,1,Tripura
MP3018390-W521,1085.0,False,0.0,6.301029995663981,False,29,Odisha
MP3018390-W522,982.0,True,0.0,6.0,True,29,Odisha
MP3018390-W523,1084.0,False,0.0,5.477121254719663,False,9,Odisha
MP3019181-W523,838.0,False,0.0,5.69810054562339,False,44,Telangana
MP3018390-W524,1084.0,False,0.0,5.3979400086720375,True,49,Odisha
MP3019181-W524,838.0,False,0.0,5.627088188119424,False,49,Telangana
MP3018390-W525,1084.0,False,0.0,5.3979400086720375,True,49,Odisha
MP3019181-W525,838.0,False,0.0,5.698970004336019,False,44,Telangana
MP3018390-W526,1057.0,True,0.0,5.477121254719663,True,43,Odisha
MP3018368-W527,837.0,False,0.0,5.375111022834613,False,44,Haryana
MP3018390-W527,1084.0,False,0.0,5.301029995663981,True,49,Odisha
MP3018390-W528,1057.0,True,0.0,5.213097868894495,True,28,Odisha
MP3017258-W529,837.0,False,0.0,6.397628247078381,False,5,Madhya Pradesh
MP3018390-W529,1084.0,False,0.0,5.301029995663981,True,28,Odisha
MP3018340-W530,833.0,False,0.0,5.695471169238531,False,13,Andhra Pradesh
MP3018390-W530,1084.0,False,0.0,5.698970004336019,True,5,Odisha
MP3018390-W531,1084.0,False,0.0,5.698970004336019,True,9,Odisha
MP3018390-W532,1084.0,False,0.0,5.698970004336019,True,9,Odisha
MP3018954-W532,831.0,False,0.0,6.006641436125346,False,9,Assam
MP3018390-W533,1084.0,False,0.0,5.698970004336019,True,9,Odisha
MP3023122-W533,830.0,False,0.0,5.698970004336019,False,22,Punjab
MP3018390-W534,1057.0,True,0.0,5.698970004336019,True,45,Odisha
MP3018390-W535,1057.0,True,0.0,5.698970004336019,True,45,Odisha
MP3017166-W536,135.0,True,0.0,6.096485239059195,True,20,Uttar Pradesh
MP3017452-W536,827.0,False,0.0,6.0,False,35,Rajasthan
MP3017166-W537,174.0,True,0.0,6.349430426615594,True,2,Uttar Pradesh
MP3019178-W537,827.0,False,0.0,5.698970004336019,False,47,Telangana
MP3018390-W538,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018411-W538,827.0,False,0.0,5.371067862271736,False,16,Uttar Pradesh
MP3018390-W539,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W540,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W541,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W542,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3017442-W543,825.0,False,0.0,5.3708700746461835,False,35,Punjab
MP3018390-W543,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W544,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W545,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W546,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W547,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W548,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W549,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W550,919.0,True,0.0,5.3979400086720375,True,43,Odisha
MP3018390-W551,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W552,919.0,True,0.0,5.3979400086720375,True,43,Odisha
MP3018390-W553,919.0,True,0.0,5.3979400086720375,True,43,Odisha
MP3018390-W554,919.0,True,0.0,5.3979400086720375,True,43,Odisha
MP3019042-W554,819.0,False,0.0,5.645990803173505,False,13,Karnataka
MP3018390-W555,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3019042-W555,819.0,False,0.0,5.653212513775344,False,13,Karnataka
MP3018390-W556,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W557,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W558,919.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3017166-W559,166.0,True,0.0,6.2214249320492625,True,46,Uttar Pradesh
MP3017166-W560,174.0,True,0.0,6.3394393166688205,True,34,Uttar Pradesh
MP3018390-W561,1084.0,False,0.0,6.0,True,7,Odisha
MP3018390-W562,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W563,986.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W564,1084.0,False,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W565,985.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W566,987.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W567,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W568,986.0,True,0.0,5.327914475852429,True,5,Odisha
MP3018390-W569,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W570,987.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W571,987.0,True,0.0,5.3979400086720375,True,28,Odisha
MP3018390-W572,987.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W573,1084.0,False,0.0,5.3979400086720375,True,28,Odisha
MP3018390-W574,987.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W575,987.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W576,987.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W577,987.0,True,0.0,5.3979400086720375,True,44,Odisha
MP3018390-W578,987.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W579,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W580,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W581,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W582,986.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W583,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W584,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W585,972.0,True,0.0,5.698970004336019,True,9,Odisha
MP3018390-W586,1084.0,False,0.0,5.698970004336019,True,22,Odisha
MP3018390-W587,1084.0,False,0.0,5.477121254719663,True,9,Odisha
MP3018390-W588,1084.0,False,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W589,982.0,True,0.0,5.3979400086720375,True,28,Odisha
MP3018390-W590,982.0,True,0.0,5.477121254719663,True,43,Odisha
MP3018390-W591,982.0,True,0.0,5.477121254719663,True,12,Odisha
MP3018390-W592,979.0,True,0.0,5.477121254719663,True,5,Odisha
MP3018390-W593,979.0,True,0.0,5.477121254719663,True,43,Odisha
MP3018390-W594,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W595,978.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W596,979.0,True,0.0,5.3979400086720375,True,19,Odisha
MP3018390-W597,979.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W598,979.0,True,0.0,5.301029995663981,True,43,Odisha
MP3018390-W599,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W600,979.0,True,0.0,5.301029995663981,True,43,Odisha
MP3018390-W601,979.0,True,0.0,5.477121254719663,True,5,Odisha
MP3018390-W602,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W603,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W604,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W605,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W606,979.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W607,979.0,True,0.0,5.3979400086720375,True,43,Odisha
MP3018390-W608,979.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W609,979.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3018390-W610,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W611,979.0,True,0.0,5.477121254719663,True,43,Odisha
MP3018390-W612,979.0,True,0.0,5.301029995663981,True,5,Odisha
MP3018390-W613,979.0,True,0.0,5.6020599913279625,True,43,Odisha
MP3018390-W614,979.0,True,0.0,5.477121254719663,True,43,Odisha
MP3018390-W615,1084.0,False,0.0,6.0,True,9,Odisha
MP3018390-W616,979.0,True,0.0,5.301029995663981,True,12,Odisha
MP3018390-W617,979.0,True,0.0,5.477121254719663,True,12,Odisha
MP3018390-W618,979.0,True,0.0,5.477121254719663,True,12,Odisha
MP3018390-W619,979.0,True,0.0,5.301029995663981,True,12,Odisha
MP3018390-W620,992.0,True,0.0,5.477121254719663,True,12,Odisha
MP3018390-W621,992.0,True,0.0,5.301029995663981,True,12,Odisha
MP3018390-W622,992.0,True,0.0,5.477121254719663,True,12,Odisha
MP3018390-W623,1084.0,False,0.0,5.698970004336019,True,5,Odisha
MP3018390-W624,1084.0,False,0.0,5.6020599913279625,True,5,Odisha
MP3018390-W625,1050.0,True,0.0,5.477121254719663,True,9,Odisha
MP3018390-W626,1084.0,False,0.0,5.477121254719663,True,5,Odisha
MP3018390-W627,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W628,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W629,1050.0,True,0.0,5.477121254719663,True,9,Odisha
MP3018390-W630,1084.0,False,0.0,5.477121254719663,True,28,Odisha
MP3018390-W631,1084.0,False,0.0,6.0,True,7,Odisha
MP3018390-W632,1084.0,False,0.0,5.653212513775344,True,5,Odisha
MP3018390-W633,1084.0,False,0.0,5.653212513775344,True,43,Odisha
MP3018390-W634,1084.0,False,0.0,5.698970004336019,True,2,Odisha
MP3018390-W635,919.0,True,0.0,5.698970004336019,True,9,Odisha
MP3018390-W636,919.0,True,0.0,5.698970004336019,True,9,Odisha
MP3018390-W637,923.0,True,0.0,5.6934428942728745,True,9,Odisha
MP3018390-W638,1084.0,False,0.0,5.698970004336019,True,18,Odisha
MP3018390-W639,1084.0,False,0.0,5.698970004336019,True,18,Odisha
MP3018390-W640,1084.0,False,0.0,5.698970004336019,True,18,Odisha
MP3018390-W641,1084.0,False,0.0,6.0,True,27,Odisha
MP3018390-W642,1084.0,False,0.0,6.0,True,7,Odisha
MP3018390-W643,992.0,True,0.0,5.3979400086720375,True,6,Odisha
MP3018390-W644,992.0,True,0.0,5.3979400086720375,True,12,Odisha
MP3017485-W645,1084.0,False,0.0,6.2552725051033065,True,40,West Bengal
MP3017485-W646,1084.0,False,0.0,5.0,True,27,West Bengal
MP3017485-W647,1084.0,False,0.0,5.698970004336019,True,12,West Bengal
MP3017485-W648,1084.0,False,0.0,5.740362689494244,True,5,West Bengal
MP3017485-W649,1084.0,False,0.0,6.477121254719663,True,44,West Bengal
MP3017485-W650,150.0,True,0.0,5.929356076200631,True,5,West Bengal
MP3017485-W651,1084.0,False,0.0,6.118925752825777,True,40,West Bengal
MP3017485-W652,919.0,True,0.0,6.6020599913279625,True,18,West Bengal
MP3018390-W653,982.0,True,0.0,5.3979400086720375,True,43,Odisha
MP3018390-W654,982.0,True,0.0,5.3979400086720375,True,49,Odisha
MP3018390-W655,982.0,True,0.0,5.477121254719663,True,5,Odisha
MP3018390-W656,982.0,True,0.0,5.698970004336019,True,5,Odisha
MP3018390-W657,1084.0,False,0.0,5.477121254719663,True,49,Odisha
MP3018390-W658,982.0,True,0.0,5.3979400086720375,True,9,Odisha
MP3018390-W659,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W660,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W661,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W662,982.0,True,0.0,5.698970004336019,True,43,Odisha
MP3018390-W663,1084.0,False,0.0,5.698970004336019,True,9,Odisha
MP3018390-W664,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W665,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W666,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W667,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W668,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W669,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W670,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W671,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W672,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W673,982.0,True,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W674,1084.0,False,0.0,5.3979400086720375,True,5,Odisha
MP3018390-W675,1084.0,False,0.0,5.698970004336019,True,9,Odisha
MP3018390-W676,982.0,True,0.0,5.3979400086720375,True,49,Odisha
MP3018390-W677,982.0,True,0.0,5.477121254719663,True,5,Odisha
MP3018390-W678,982.0,True,0.0,5.698970004336019,True,49,Odisha
MP3018346-W681,1007.0,True,0.0,5.658011396657113,True,29,Assam
MP3018346-W682,1002.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W683,1002.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W684,1002.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W685,1002.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W686,1002.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W687,1002.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W688,1002.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W689,1002.0,True,0.0,5.406199423663312,True,29,Assam
MP3018346-W690,1002.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W691,1002.0,True,0.0,5.5031094366713695,True,24,Assam
MP3018346-W692,1002.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W693,758.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W694,758.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W695,1002.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W696,758.0,True,0.0,5.561101383649056,True,29,Assam
MP3018346-W697,758.0,True,0.0,5.737192642704737,True,29,Assam
MP3018346-W698,758.0,True,0.0,5.658011396657113,True,29,Assam
MP3018346-W699,1003.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W700,1002.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W701,1002.0,True,0.0,5.561101383649056,True,29,Assam
MP3018346-W702,1007.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W703,1007.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W704,1007.0,True,0.0,5.561101383649056,True,29,Assam
MP3018346-W705,1003.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W706,1003.0,True,0.0,5.527243116388089,True,29,Assam
MP3018346-W707,1007.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W708,1007.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W709,1007.0,True,0.0,5.406199423663312,True,29,Assam
MP3018346-W710,1007.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018340-W711,817.0,False,0.0,5.698970004336019,False,7,Andhra Pradesh
MP3018346-W711,1007.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W712,758.0,True,0.0,5.4361626470407565,True,29,Assam
MP3019019-W712,816.0,False,0.0,4.979602999505363,False,3,Jammu And Kashmir
MP3018346-W713,758.0,True,0.0,5.658011396657113,True,29,Assam
MP3018346-W714,1007.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W715,1007.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W716,1007.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W717,758.0,True,0.0,5.4361626470407565,True,29,Assam
MP3018346-W718,607.0,True,0.0,5.737192642704737,True,29,Assam
MP3018346-W719,758.0,True,0.0,5.737192642704737,True,29,Assam
MP3018346-W720,758.0,True,0.0,5.658011396657113,True,29,Assam
MP3018346-W721,1007.0,True,0.0,5.658011396657113,True,29,Assam
MP3018346-W722,758.0,True,0.0,5.5031094366713695,True,29,Assam
MP3018346-W723,758.0,True,0.0,5.561101383649056,True,29,Assam
MP3018346-W724,758.0,True,0.0,5.658011396657113,True,29,Assam
MP3017373-W726,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W727,322.0,True,0.0,5.0,True,45,Odisha
MP3017373-W728,322.0,True,0.0,5.0,True,45,Odisha
MP3017373-W729,322.0,True,0.0,5.0,True,45,Odisha
MP3018358-W729,811.0,False,0.0,5.697665162647675,False,27,Bihar
MP3017373-W730,296.0,True,0.0,5.0,True,45,Odisha
MP3018358-W730,811.0,False,0.0,5.697665162647675,False,27,Bihar
MP3017373-W731,296.0,True,0.0,5.0,True,45,Odisha
MP3018358-W731,811.0,False,0.0,5.697665162647675,False,27,Bihar
MP3017373-W732,296.0,True,0.0,5.0,True,45,Odisha
MP3018358-W732,811.0,False,0.0,5.697665162647675,False,27,Bihar
MP3017373-W733,1083.0,False,0.0,5.0,True,45,Odisha
MP3018358-W733,811.0,False,0.0,5.697665162647675,False,27,Bihar
MP3017373-W734,296.0,True,0.0,5.0,True,45,Odisha
MP3018962-W734,811.0,False,0.0,6.1747573763106605,False,46,Bihar
MP3017373-W735,1083.0,False,0.0,5.0,True,45,Odisha
MP3018962-W735,811.0,False,0.0,5.698622429702098,False,16,Bihar
MP3017373-W736,262.0,True,0.0,5.0,True,45,Odisha
MP3019234-W736,810.0,False,0.0,5.477121254719663,False,9,West Bengal
MP3017373-W737,277.0,True,0.0,5.0,True,45,Odisha
MP3017257-W738,810.0,False,0.0,5.242066625106104,False,44,Madhya Pradesh
MP3017373-W738,283.0,True,0.0,5.0,True,45,Odisha
MP3017257-W739,810.0,False,0.0,5.241974587475817,False,38,Madhya Pradesh
MP3017373-W739,274.0,True,0.0,5.0,True,45,Odisha
MP3017373-W740,1083.0,False,0.0,5.0,True,45,Odisha
MP3018341-W740,810.0,False,0.0,5.39786182862888,False,19,Andhra Pradesh
MP3017373-W741,1083.0,False,0.0,5.0,False,45,Odisha
MP3018341-W741,810.0,False,0.0,5.602016559708155,False,44,Andhra Pradesh
MP3017373-W742,1083.0,False,0.0,5.0,True,45,Odisha
MP3018341-W742,810.0,False,0.0,5.335463918585083,False,19,Andhra Pradesh
MP3017373-W743,1083.0,False,0.0,5.0,True,45,Odisha
MP3018341-W743,810.0,False,0.0,6.204087680802593,False,9,Andhra Pradesh
MP3017373-W744,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W745,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W746,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W747,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W748,724.0,True,0.0,5.0,True,45,Odisha
MP3017373-W749,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W750,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W751,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W752,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W753,1083.0,False,0.0,5.0,True,45,Odisha
MP3017373-W754,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W755,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W756,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W757,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W758,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W759,1082.0,False,0.0,5.0,True,45,Odisha
MP3018358-W759,808.0,False,0.0,5.697665162647675,False,27,Bihar
MP3017373-W760,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W761,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W762,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W763,1082.0,False,0.0,5.0,True,45,Odisha
MP3017391-W763,808.0,False,0.0,5.477121254719663,False,6,Gujarat
MP3017373-W764,1082.0,False,0.0,5.0,True,45,Odisha
MP3017391-W764,808.0,False,0.0,5.477121254719663,False,6,Gujarat
MP3017373-W765,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W766,1082.0,False,0.0,5.0,True,45,Odisha
MP3019234-W766,807.0,False,0.0,6.0,False,22,West Bengal
MP3017373-W767,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W768,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W769,1082.0,False,0.0,5.0,True,45,Odisha
MP3017424-W769,806.0,False,0.0,6.0,False,18,Madhya Pradesh
MP3017373-W770,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W771,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W772,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W773,1082.0,False,0.0,5.0,False,45,Odisha
MP3017373-W774,938.0,True,0.0,5.0,True,45,Odisha
MP3017346-W775,805.0,False,0.0,6.3979400086720375,False,1,Uttarakhand
MP3017373-W775,1082.0,False,0.0,5.0,True,45,Odisha
MP3017373-W776,938.0,True,0.0,5.0,True,45,Odisha
MP3019093-W776,805.0,False,0.0,5.397721069075744,False,37,Maharashtra
MP3017373-W777,938.0,True,0.0,5.0,True,45,Odisha
MP3019093-W777,805.0,False,0.0,5.397721069075744,False,37,Maharashtra
MP3017373-W778,938.0,True,0.0,5.0,True,45,Odisha
MP3019093-W778,805.0,False,0.0,5.397721069075744,False,37,Maharashtra
MP3017373-W779,938.0,True,0.0,5.0,True,45,Odisha
MP3019093-W779,805.0,False,0.0,5.397721069075744,False,37,Maharashtra
MP3017373-W780,938.0,True,0.0,5.0,True,45,Odisha
MP3019093-W780,805.0,False,0.0,5.397721069075744,False,37,Maharashtra
MP3017373-W781,938.0,True,0.0,5.0,True,45,Odisha
