implementing_agency,period,n_works_in_period,log_median_amount,round_rate,completion_rate,median_delay,templating_rate,backdated_rate,rs_total
AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),2025Q2,5,6.090222771686575,0.0,0.4,224.0,0.0,0.0,4760551.0
AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),2025Q3,8,6.1218715839449755,0.0,0.0,345.0,0.0,0.0,10051100.0
AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),2025Q4,13,6.065766387622749,0.0,0.0,345.0,0.0,0.0,16392100.0
AMROHA(DISTRICT MAGISTRATE JYOTIBAPHULE NAGAR_IDA),2026Q1,6,6.093946723890583,0.0,0.0,345.0,0.0,0.0,7853000.0
ANAND(District Collector ANAND_IDA),2023Q3,90,5.176091259055681,0.6,0.9222222222222223,671.0,0.022222222222222223,0.15555555555555556,14938885.0
ANAND(District Collector ANAND_IDA),2023Q4,62,5.249364703134072,0.41935483870967744,0.9193548387096774,618.0,0.0,0.1774193548387097,12916898.0
ANAND(District Collector ANAND_IDA),2024Q1,254,5.275720113156674,0.41732283464566927,0.8661417322834646,519.0,0.007874015748031496,0.003937007874015748,49289717.0
ANAND(District Collector ANAND_IDA),2024Q4,45,5.239074138235893,0.3111111111111111,0.8,202.0,0.0,0.0,10494144.0
ANAND(District Collector ANAND_IDA),2025Q1,20,5.458476185863634,0.25,0.65,275.0,0.0,0.0,5295536.0
ANAND(District Collector ANAND_IDA),2025Q2,184,5.301029995663981,0.4782608695652174,0.32608695652173914,203.0,0.0,0.0,40830816.0
ANAND(District Collector ANAND_IDA),2025Q3,73,5.0,0.8356164383561644,0.0958904109589041,207.0,0.0,0.0,14173112.0
ANAND(District Collector ANAND_IDA),2025Q4,61,5.243038048686294,0.5901639344262295,0.29508196721311475,100.0,0.0,0.0,12028019.0
ANAND(District Collector ANAND_IDA),2026Q1,58,5.267171728403014,0.7931034482758621,0.0,345.0,0.0,0.0,13292208.0
ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),2023Q4,115,4.221674997070769,0.017391304347826087,0.4434782608695652,875.0,0.6173913043478261,0.0,21455997.0
ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),2024Q1,60,4.221674997070769,0.0,0.8333333333333334,797.0,0.9,0.0,1962715.0
ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),2025Q1,5,5.778151250383644,0.8,0.0,345.0,0.0,0.0,17078000.0
ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),2025Q2,3,5.84323277809801,0.0,0.0,345.0,0.0,0.0,2337000.0
ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),2025Q3,2,5.811658773733116,0.5,0.0,345.0,0.0,0.0,1296250.0
ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),2025Q4,9,5.494523309370472,0.2222222222222222,0.3333333333333333,169.0,0.0,0.0,3160736.0
ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),2026Q1,7,5.976808337338066,0.2857142857142857,0.0,345.0,0.0,0.0,7446967.0
ANJAW(Deputy Commisioner Anjaw_IDA),2023Q4,5,6.0,1.0,0.6,79.0,0.0,0.0,4800000.0
ANJAW(Deputy Commisioner Anjaw_IDA),2024Q3,2,6.301029995663981,1.0,0.0,345.0,0.0,0.0,4000000.0
ANUGUL(DISTRICT COLLECTORANGUL_IDA),2023Q4,25,5.6020599913279625,1.0,0.0,345.0,0.0,0.0,9400000.0
ANUGUL(DISTRICT COLLECTORANGUL_IDA),2024Q1,23,5.477121254719663,0.9565217391304348,0.08695652173913043,761.0,0.0,0.0,7090000.0
ANUGUL(DISTRICT COLLECTORANGUL_IDA),2025Q1,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
ANUGUL(DISTRICT COLLECTORANGUL_IDA),2025Q4,18,6.0,1.0,0.0,345.0,0.0,0.0,18400000.0
ANUGUL(DISTRICT COLLECTORANGUL_IDA),2026Q1,36,5.903089986991944,0.9722222222222222,0.0,345.0,0.0,0.0,30620000.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2023Q3,71,5.396823305981781,0.0,1.0,148.0,0.971830985915493,0.0,19762591.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2023Q4,26,5.617520343845738,0.038461538461538464,1.0,82.0,0.8461538461538461,0.0,11361400.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2024Q1,58,5.311870363459812,0.017241379310344827,1.0,174.0,0.6551724137931034,0.017241379310344827,13168807.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2024Q3,4,6.096082328108205,0.0,1.0,135.5,0.0,0.0,4994040.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2024Q4,3,6.0,0.3333333333333333,0.6666666666666666,330.5,0.0,0.0,2977700.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2025Q1,26,5.564623461068933,0.15384615384615385,0.9615384615384616,275.0,0.7307692307692307,0.0,11618165.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2025Q2,4,6.0,1.0,0.0,345.0,0.0,0.0,4500000.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2025Q3,4,6.0,1.0,0.0,345.0,0.0,0.0,4500000.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2025Q4,2,6.096910013008056,1.0,0.0,345.0,0.0,0.0,2500000.0
ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),2026Q1,2,6.301029995663981,1.0,0.0,345.0,0.0,0.0,4000000.0
ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),2023Q3,7,6.692863127937166,0.0,1.0,6.0,0.0,0.5714285714285714,34511288.0
ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),2023Q4,14,6.168125640197003,0.0,0.9285714285714286,476.5,0.0,0.21428571428571427,63056329.0
ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),2024Q3,1,5.6514011112813884,0.0,1.0,345.0,0.0,1.0,448127.0
ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),2024Q4,20,6.393575203269587,0.0,0.95,223.0,0.0,0.0,47555000.0
ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),2025Q2,14,6.393575203269587,0.0,1.0,114.0,0.0,0.0,34650000.0
ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),2025Q3,5,6.393575203269587,0.0,1.0,106.0,0.0,0.0,12375000.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2023Q3,33,5.176091259055681,0.9393939393939394,0.18181818181818182,96.0,0.0,0.15151515151515152,5850000.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2023Q4,26,5.477121254719663,0.6538461538461539,0.15384615384615385,797.0,0.0,0.0,9677975.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2024Q1,50,5.301029995663981,0.56,0.14,772.0,0.0,0.0,15066591.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2024Q3,14,5.676693609624866,0.9285714285714286,0.0,345.0,0.0,0.0,6289290.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2024Q4,16,5.6020599913279625,1.0,0.0,345.0,0.0,0.0,8700000.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2025Q1,51,5.477121254719663,0.9019607843137255,0.0,345.0,0.21568627450980393,0.0,14850000.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2025Q2,17,5.69810054562339,0.8823529411764706,0.058823529411764705,277.0,0.0,0.0,9548000.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2025Q3,15,5.6020599913279625,1.0,0.0,345.0,0.0,0.0,5800000.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2025Q4,18,5.698970004336019,1.0,0.0,345.0,0.0,0.0,9100000.0
ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),2026Q1,16,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,4300000.0
ARWAL(District Planning Officer Arwal_IDA),2023Q3,8,5.937016107464814,0.0,1.0,73.0,0.875,0.0,7785000.0
ARWAL(District Planning Officer Arwal_IDA),2023Q4,77,5.464021318221503,0.0,1.0,207.0,0.8571428571428571,0.0,31367729.0
ARWAL(District Planning Officer Arwal_IDA),2024Q1,31,5.474500357122963,0.0,1.0,208.0,0.06451612903225806,0.0,11875945.0
ARWAL(District Planning Officer Arwal_IDA),2024Q3,2,5.712174326754983,0.0,1.0,429.0,0.0,0.0,1030871.0
ARWAL(District Planning Officer Arwal_IDA),2025Q3,155,4.8750612633917,0.07741935483870968,0.7612903225806451,174.0,0.6064516129032258,0.0,33145875.0
ARWAL(District Planning Officer Arwal_IDA),2026Q1,2,5.728378134300063,0.0,0.5,122.0,0.0,0.0,1070060.0
ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),2023Q3,8,5.296866936790386,0.0,0.0,345.0,1.0,0.0,1631761.0
ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),2024Q1,4,7.159645759141539,0.0,0.0,345.0,0.5,0.0,59491225.0
ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),2024Q4,9,6.0,1.0,0.0,345.0,0.7777777777777778,0.0,9000000.0
ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),2025Q1,4,6.231495841005649,0.75,0.0,345.0,0.5,0.0,7608206.0
ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),2025Q2,5,6.0,1.0,0.0,345.0,0.6,0.0,5000000.0
ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),2025Q3,4,6.0,1.0,0.0,345.0,0.25,0.0,5500000.0
ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),2026Q1,2,5.653212513775344,1.0,0.0,345.0,0.0,0.0,900000.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2023Q4,145,5.755559306124818,0.020689655172413793,0.8137931034482758,797.5,0.5793103448275863,0.0,88698058.35
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2024Q1,6,5.698970004336019,1.0,0.0,345.0,0.0,0.0,3000000.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2024Q3,54,5.87501899000479,0.037037037037037035,0.9629629629629629,530.0,0.5370370370370371,0.0,42754612.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2024Q4,79,5.431363764158987,0.012658227848101266,0.0379746835443038,427.0,0.02531645569620253,0.0,17557538.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2025Q1,67,5.431363764158987,0.19402985074626866,0.014925373134328358,458.0,0.0,0.0,25495759.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2025Q2,54,5.999999131410168,0.14814814814814814,0.8333333333333334,285.0,0.7037037037037037,0.0,62001788.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2025Q3,36,5.431363764158987,0.19444444444444445,0.7777777777777778,190.0,0.0,0.0,13990000.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2025Q4,3,5.342422680822207,0.6666666666666666,0.0,345.0,0.0,0.0,820000.0
AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),2026Q1,10,5.519293653550134,0.3,0.0,345.0,0.0,0.0,2914183.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2023Q3,56,5.909645606610476,0.0,1.0,691.0,0.875,0.2857142857142857,38100138.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2023Q4,163,5.596936702037993,0.06134969325153374,0.8711656441717791,589.0,0.0,0.0,67412846.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2024Q1,13,5.692093077202696,0.0,1.0,514.0,0.46153846153846156,0.0,6967938.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2024Q4,45,5.47567118832443,0.1111111111111111,0.6,308.0,0.0,0.0,18066794.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2025Q1,23,5.4753805931433615,0.0,0.9130434782608695,157.0,0.34782608695652173,0.0,10576380.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2025Q2,70,4.8750612633917,0.12857142857142856,0.4714285714285714,211.0,0.0,0.0,23914348.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2025Q3,71,5.477121254719663,0.352112676056338,0.29577464788732394,215.0,0.2112676056338028,0.0,26662405.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2025Q4,4,5.628388930050312,0.5,0.0,345.0,0.0,0.0,1524400.0
AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),2026Q1,29,5.6020599913279625,0.5172413793103449,0.0,345.0,0.0,0.0,9045020.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2023Q3,27,5.991249119278139,0.0,1.0,861.0,0.0,0.0,23941743.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2023Q4,23,5.942287896657015,0.0,1.0,771.0,0.0,0.0,18224771.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2024Q1,16,6.013430074570267,0.0,0.9375,735.0,0.0,0.0,21320844.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2024Q3,21,5.9945722862238595,0.0,1.0,477.0,0.0,0.0,22155245.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2024Q4,18,6.126488408420066,0.0,1.0,419.0,0.0,0.0,23037923.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2025Q1,1,5.997837484243461,0.0,1.0,502.0,0.0,0.0,995033.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2025Q2,69,5.389717022858612,0.0,0.9565217391304348,256.0,0.0,0.0,33399977.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2025Q3,9,6.209783014848515,0.1111111111111111,0.4444444444444444,237.5,0.0,0.0,13924092.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2025Q4,39,5.389166084364533,0.0,0.0,345.0,0.0,0.0,13555000.0
AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),2026Q1,20,5.385606273598312,0.0,0.0,345.0,0.0,0.0,10178008.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2020Q1,2,5.393575203269587,0.0,0.0,345.0,0.0,0.0,495000.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2021Q2,2,5.142232991794714,0.0,0.0,345.0,0.0,0.0,277500.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2022Q2,2,5.153814864344529,0.0,0.0,345.0,0.0,0.0,285000.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2022Q3,4,5.275311354541811,0.25,0.0,345.0,0.0,0.0,1056000.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2022Q4,8,5.068649603895834,0.125,0.0,345.0,0.0,0.0,1230000.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2023Q2,3,5.110589710299249,0.3333333333333333,0.0,345.0,0.0,0.0,382750.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2023Q3,87,5.712649701627211,0.05747126436781609,0.0,345.0,0.0,0.0,44486000.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2023Q4,38,5.518974311144337,0.02631578947368421,0.02631578947368421,776.0,0.0,0.0,23517410.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2024Q1,70,5.371067862271736,0.014285714285714285,0.08571428571428572,712.5,0.0,0.0,33737867.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2024Q3,3,6.0,1.0,0.0,345.0,0.0,0.0,2600000.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2024Q4,104,5.454626896160683,0.07692307692307693,0.49038461538461536,519.0,0.0673076923076923,0.0,36917271.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2025Q1,7,6.02530586526477,0.2857142857142857,0.2857142857142857,374.0,0.0,0.0,7676753.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2025Q2,62,5.695481676490197,0.03225806451612903,0.25806451612903225,285.0,0.03225806451612903,0.0,48725500.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2025Q3,60,5.434568904034199,0.05,0.0,345.0,0.0,0.0,37787389.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2025Q4,11,5.945960703577569,0.09090909090909091,0.0,345.0,0.0,0.0,9638000.0
AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),2026Q1,87,5.416640507338281,0.05747126436781609,0.0,345.0,0.022988505747126436,0.0,41949730.0
Agar-Malwa(District Collector Agar Malwa_IDA),2023Q3,2,5.698970004336019,1.0,0.5,854.0,0.0,0.0,1000000.0
Agar-Malwa(District Collector Agar Malwa_IDA),2023Q4,80,4.0,0.25,0.975,844.0,0.95,0.0,3700000.0
Agar-Malwa(District Collector Agar Malwa_IDA),2024Q1,9,5.698970004336019,1.0,0.2222222222222222,721.0,0.0,0.0,4300000.0
Agar-Malwa(District Collector Agar Malwa_IDA),2024Q4,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
Agar-Malwa(District Collector Agar Malwa_IDA),2025Q2,4,6.021189299069938,1.0,0.25,295.0,0.0,0.0,4100000.0
Agar-Malwa(District Collector Agar Malwa_IDA),2025Q3,4,5.8750612633917,1.0,0.0,345.0,0.0,0.0,3500000.0
Agar-Malwa(District Collector Agar Malwa_IDA),2026Q1,6,5.698970004336019,0.8333333333333334,0.0,345.0,0.0,0.0,3807000.0
Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),2023Q4,15,5.872370743768321,0.0,0.3333333333333333,387.0,0.0,0.0,14310787.0
Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),2024Q1,52,5.845463744974893,0.0,0.34615384615384615,547.5,0.0,0.0,34362521.39
Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),2025Q1,36,5.725231903253721,0.0,0.0,345.0,0.0,0.0,20799073.2
Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),2025Q2,4,6.583877296518953,0.0,0.0,345.0,0.0,0.0,15158141.0
Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),2025Q4,5,6.211060975260986,0.0,0.0,345.0,0.0,0.0,12552180.0
Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA),2026Q1,6,5.878293098783695,0.0,0.0,345.0,0.0,0.0,8643179.0
Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),2023Q4,99,5.3747483460101035,0.26262626262626265,0.0,345.0,0.0,0.0,49524060.0
Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),2024Q1,35,5.176091259055681,0.8857142857142857,0.08571428571428572,767.0,0.0,0.05714285714285714,9441278.0
Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),2024Q4,17,6.144387374101937,0.29411764705882354,0.0,345.0,0.7058823529411765,0.0,30628400.0
Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),2025Q2,8,5.8750612633917,1.0,0.0,345.0,0.0,0.0,10000000.0
Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),2025Q3,2,6.397070549959409,0.5,0.0,345.0,0.0,0.0,4990000.0
Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),2025Q4,37,5.698970004336019,0.918918918918919,0.0,345.0,0.0,0.0,25490000.0
Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),2026Q1,5,5.698970004336019,1.0,0.0,345.0,0.0,0.0,6500000.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2023Q3,1,6.079181246047625,1.0,0.0,345.0,0.0,0.0,1200000.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2023Q4,36,6.057488090358562,0.027777777777777776,0.8055555555555556,160.0,0.0,0.0,42982308.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2024Q1,30,6.1059486859036864,0.2,0.8333333333333334,115.0,0.0,0.0,38368606.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2024Q4,6,6.035381302642875,0.0,0.0,345.0,0.0,0.0,5589516.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2025Q1,8,5.387008761588654,0.125,0.25,414.0,0.0,0.0,3268838.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2025Q2,11,6.488207657606118,0.09090909090909091,0.09090909090909091,358.0,0.0,0.0,38827560.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2025Q3,2,6.825361195952634,0.5,0.0,345.0,0.0,0.0,13378000.0
Amethi(DISTRICT MAGISTRAE AMETHI_IDA),2025Q4,6,6.139831877913565,0.16666666666666666,0.0,345.0,0.0,0.0,11442896.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2023Q3,27,5.963197352092251,0.07407407407407407,0.7777777777777778,352.0,0.0,0.0,44838924.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2023Q4,20,5.698057026961907,0.0,1.0,220.0,0.0,0.0,21495609.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2024Q1,21,5.62357592243335,0.14285714285714285,0.8095238095238095,583.0,0.0,0.0,24621311.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2024Q4,10,4.984657807104522,0.0,1.0,295.0,0.0,0.0,939804.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2025Q1,2,5.690111871914645,0.0,1.0,208.0,0.0,0.0,979810.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2025Q2,4,5.872982976708131,0.25,0.5,272.5,0.0,0.0,2973533.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2025Q3,11,5.777913771149963,0.6363636363636364,0.45454545454545453,175.0,0.0,0.0,18096799.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2025Q4,8,5.777974601373269,0.375,0.625,93.0,0.0,0.0,8499481.0
Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),2026Q1,19,5.778151250383644,0.8947368421052632,0.05263157894736842,68.0,0.0,0.0,8709938.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2023Q2,7,5.626396832253894,0.2857142857142857,0.14285714285714285,985.0,0.0,0.0,3482210.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2023Q3,64,5.698970004336019,0.28125,0.953125,380.0,0.0,0.015625,60291312.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2023Q4,52,5.695533771191582,0.17307692307692307,0.9615384615384616,839.5,0.0,0.0,38826106.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2024Q1,74,5.466076870327877,0.08108108108108109,0.7972972972972973,611.0,0.0,0.013513513513513514,29735457.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2024Q4,15,5.698970004336019,0.6,0.4,312.0,0.0,0.0,11481406.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2025Q1,31,5.698970004336019,0.6774193548387096,0.4838709677419355,378.0,0.0,0.0,28990572.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2025Q2,1,6.176091259055681,1.0,0.0,345.0,0.0,0.0,1500000.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2025Q3,53,5.845098040014257,0.9622641509433962,0.05660377358490566,209.0,0.0,0.0,43195807.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2025Q4,1,6.176091259055681,1.0,0.0,345.0,0.0,0.0,1500000.0
Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),2026Q1,20,5.860338006570994,1.0,0.0,345.0,0.0,0.0,14250000.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2023Q4,11,5.3979400086720375,0.5454545454545454,0.36363636363636365,767.0,0.0,0.0,2322708.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2024Q1,245,5.3979400086720375,0.39591836734693875,0.4897959183673469,736.0,0.0,0.0,78259532.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2024Q3,12,5.538735181921803,0.0,1.0,569.0,0.0,0.0,7440312.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2024Q4,66,5.601944888038399,0.5151515151515151,0.25757575757575757,463.0,0.0,0.0,30803146.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2025Q1,16,5.6020599913279625,0.6875,0.1875,385.0,0.0,0.0,7041913.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2025Q2,94,5.672097857935717,0.6808510638297872,0.2127659574468085,271.0,0.0,0.0,47601735.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2025Q3,21,5.301029995663981,0.5238095238095238,0.3333333333333333,191.0,0.0,0.0,5624237.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2025Q4,33,5.3979400086720375,0.9393939393939394,0.06060606060606061,123.0,0.0,0.0,10930000.0
Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),2026Q1,62,5.6020599913279625,0.9032258064516129,0.0,345.0,0.0,0.0,26650000.0
Anoopgarh(DISTRICT COLLECTOR Anoopgarh_IDA),2024Q4,1,5.990782691803138,0.0,0.0,345.0,0.0,0.0,979000.0
Anoopgarh(DISTRICT COLLECTOR Anoopgarh_IDA),2025Q2,2,5.928034643585194,0.0,0.0,345.0,0.0,0.0,1694590.0
Ariyalur(District Collector Ariyalur_IDA),2023Q4,34,5.744377486259657,0.4117647058823529,0.3235294117647059,876.0,0.0,0.0,22727895.0
Ariyalur(District Collector Ariyalur_IDA),2024Q1,13,5.89585772748837,0.38461538461538464,0.6153846153846154,827.0,0.0,0.0,9580161.0
Ariyalur(District Collector Ariyalur_IDA),2025Q1,12,6.041392685158225,0.5833333333333334,0.25,467.0,0.0,0.0,19352362.0
Ariyalur(District Collector Ariyalur_IDA),2025Q2,16,5.795880017344075,0.0,0.0,345.0,0.0,0.0,10000000.0
Ariyalur(District Collector Ariyalur_IDA),2025Q4,9,6.144574207609616,0.5555555555555556,0.0,345.0,0.0,0.0,13581000.0
BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),2023Q3,2,5.697990870243511,0.0,1.0,694.0,0.0,0.0,997748.0
BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),2023Q4,47,5.698970004336019,0.6595744680851063,0.7659574468085106,644.0,0.0,0.0,25378327.0
BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),2024Q1,108,5.697477377901206,0.3611111111111111,0.7962962962962963,235.5,0.027777777777777776,0.0,46233412.0
BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA),2024Q4,33,5.698970004336019,0.6666666666666666,0.3939393939393939,310.0,0.09090909090909091,0.0,15992308.0
